customerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MultipleLines,Churn,EndDate_Calc,Tenure_Days
9742-XOKTS,2014-07-01,No,One_year,No,Electronic_check,89.55,6038.55,Male,0,Yes,Yes,Fiber_optic,Yes,Yes,No,Yes,No,No,Yes,0,2020-02-01,2041
6921-OZMFH,2019-09-01,No,Month-to-month,Yes,Mailed_check,55.7,259.4,Male,0,Yes,Yes,DSL,No,No,No,Yes,No,No,Yes,0,2020-02-01,153
9578-FOMUK,2018-11-01,No,Month-to-month,Yes,Electronic_check,24.8,324.15,Male,0,No,Yes,No,No,No,No,No,No,No,Yes,0,2020-02-01,457
4712-UYOOI,2018-06-01,No,Month-to-month,No,Electronic_check,20.0,417.65,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,610
8824-RWFXJ,2019-07-01,2019-10-01 00:00:00,Month-to-month,Yes,Mailed_check,56.15,168.15,Male,0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,No,1,2019-10-01,92
7722-CVFXN,2015-08-01,No,One_year,Yes,Electronic_check,105.2,5637.85,Male,0,Yes,Yes,Fiber_optic,No,Yes,No,Yes,Yes,Yes,Yes,0,2020-02-01,1645
8717-VCTXJ,2016-08-01,No,One_year,Yes,Mailed_check,19.55,839.4,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,1279
7363-QTBIW,2019-05-01,No,Month-to-month,Yes,Electronic_check,79.75,769.1,Female,0,Yes,No,Fiber_optic,No,No,No,No,No,Yes,No,0,2020-02-01,276
4159-NAAIX,2014-11-01,No,Two_year,No,Bank_transfer_(automatic),97.45,6253.0,Female,0,No,No,Fiber_optic,No,Yes,No,No,Yes,Yes,Yes,0,2020-02-01,1918
0971-QIFJK,2014-05-01,No,Two_year,No,Bank_transfer_(automatic),24.25,1641.8,Female,0,Yes,No,No,No,No,No,No,No,No,Yes,0,2020-02-01,2102
9397-TZSHA,2014-05-01,No,Two_year,No,Credit_card_(automatic),24.6,1678.05,Female,0,No,No,No,No,No,No,No,No,No,Yes,0,2020-02-01,2102
3391-JSQEW,2016-10-01,No,Month-to-month,Yes,Mailed_check,50.15,2058.5,Male,0,Yes,No,DSL,No,Yes,No,No,No,No,No,0,2020-02-01,1218
0343-QLUZP,2015-02-01,No,Two_year,No,Bank_transfer_(automatic),39.6,2424.5,Male,0,No,No,DSL,Yes,Yes,Yes,No,No,No,No,0,2020-02-01,1826
9763-PDTKK,2019-07-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank_transfer_(automatic),94.4,387.2,Female,0,No,No,Fiber_optic,Yes,No,Yes,Yes,No,Yes,No,1,2019-11-01,123
2176-LVPNX,2014-03-01,No,Two_year,No,Mailed_check,89.85,6293.45,Female,1,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2163
7627-JKIAZ,2016-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Credit_card_(automatic),78.95,2839.65,Female,0,Yes,No,Fiber_optic,No,No,Yes,No,No,No,Yes,1,2019-10-01,1125
3312-UUMZW,2017-06-01,No,Month-to-month,Yes,Credit_card_(automatic),98.85,3145.9,Male,0,Yes,No,Fiber_optic,No,Yes,No,No,Yes,Yes,Yes,0,2020-02-01,975
1271-UODNO,2016-11-01,No,Two_year,Yes,Credit_card_(automatic),53.85,2200.7,Male,0,No,No,DSL,No,No,No,Yes,No,No,Yes,0,2020-02-01,1187
8461-EFQYM,2016-12-01,No,One_year,Yes,Electronic_check,24.25,914.4,Female,0,No,No,No,No,No,No,No,No,No,Yes,0,2020-02-01,1157
6900-RBKER,2015-10-01,No,Two_year,Yes,Credit_card_(automatic),89.45,4577.75,Male,0,No,No,Fiber_optic,No,No,Yes,No,No,Yes,Yes,0,2020-02-01,1584
6891-JPYFF,2016-02-01,No,Month-to-month,Yes,Credit_card_(automatic),105.25,4997.5,Female,0,Yes,Yes,Fiber_optic,Yes,Yes,No,No,Yes,Yes,Yes,0,2020-02-01,1461
1459-QNFQT,2014-04-01,No,Two_year,No,Bank_transfer_(automatic),59.5,4144.8,Male,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,2020-02-01,2132
1047-NNCBF,2018-06-01,No,Month-to-month,No,Credit_card_(automatic),70.55,1493.55,Male,0,No,No,Fiber_optic,No,No,No,No,No,No,No,0,2020-02-01,610
3696-XRIEN,2015-12-01,No,One_year,Yes,Credit_card_(automatic),82.5,4179.1,Female,0,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,1523
4081-DYXAV,2018-03-01,2019-10-01 00:00:00,One_year,Yes,Credit_card_(automatic),44.85,893.55,Female,0,No,No,DSL,No,No,No,No,Yes,Yes,No,1,2019-10-01,579
0074-HDKDG,2018-01-01,No,One_year,Yes,Bank_transfer_(automatic),61.6,1611.0,Male,0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,0,2020-02-01,761
8791-GFXLZ,2019-02-01,No,Month-to-month,Yes,Bank_transfer_(automatic),49.05,593.05,Male,0,No,No,DSL,No,Yes,No,No,No,No,No,0,2020-02-01,365
8111-SLLHI,2016-10-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,105.65,4284.8,Male,1,Yes,No,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Yes,1,2020-01-01,1187
0927-LCSMG,2019-06-01,2020-01-01 00:00:00,Month-to-month,No,Mailed_check,74.65,544.55,Male,0,No,No,Fiber_optic,No,No,Yes,No,No,No,No,1,2020-01-01,214
9330-DHBFL,2018-03-01,No,One_year,Yes,Mailed_check,66.25,1533.8,Female,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,0,2020-02-01,702
0098-BOWSO,2017-11-01,No,Month-to-month,Yes,Electronic_check,19.4,529.8,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,822
3452-ABWRL,2016-03-01,No,Month-to-month,Yes,Credit_card_(automatic),86.05,3865.6,Male,1,No,No,Fiber_optic,No,No,No,No,Yes,No,Yes,0,2020-02-01,1432
5859-HZYLF,2017-12-01,No,Two_year,Yes,Credit_card_(automatic),19.15,515.75,Male,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,792
8257-RZAHR,2018-09-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank_transfer_(automatic),64.7,941.0,Female,0,Yes,No,DSL,Yes,No,No,No,Yes,No,Yes,1,2019-11-01,426
5293-WXJAK,2019-02-01,2020-01-01 00:00:00,Month-to-month,Yes,Bank_transfer_(automatic),104.05,1133.65,Female,1,Yes,No,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Yes,1,2020-01-01,334
3156-QLHBO,2019-12-01,No,Month-to-month,No,Mailed_check,19.25,48.35,Male,0,No,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,62
2208-NQBCT,2017-12-01,No,Month-to-month,No,Electronic_check,81.95,2070.05,Female,0,Yes,Yes,Fiber_optic,Yes,Yes,No,No,No,No,No,0,2020-02-01,792
1779-PWPMG,2014-02-01,No,Two_year,Yes,Bank_transfer_(automatic),114.65,8333.95,Female,1,Yes,No,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2191
6621-NRZAK,2014-11-01,No,Two_year,No,Credit_card_(automatic),20.0,1209.25,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,1918
0831-JNISG,2014-03-01,No,Two_year,No,Mailed_check,19.8,1396.25,Male,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,2163
0774-IFUVM,2019-03-01,No,Month-to-month,Yes,Bank_transfer_(automatic),65.15,723.35,Male,0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Yes,0,2020-02-01,337
3082-WQRVY,2018-12-01,No,One_year,No,Mailed_check,19.65,228.65,Male,1,Yes,No,No,No,No,No,No,No,No,No,0,2020-02-01,427
9553-DLCLU,2019-01-01,No,Two_year,No,Credit_card_(automatic),88.95,1161.75,Female,0,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,396
1641-BYBTK,2019-08-01,No,Month-to-month,Yes,Mailed_check,20.2,98.35,Male,0,No,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,184
2460-NGXBJ,2019-03-01,No,Month-to-month,Yes,Credit_card_(automatic),75.2,775.3,Male,1,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Yes,0,2020-02-01,337
2446-ZKVAF,2018-08-01,No,Month-to-month,No,Credit_card_(automatic),56.8,1074.65,Male,0,Yes,No,DSL,No,Yes,No,No,No,No,Yes,0,2020-02-01,549
0841-NULXI,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,35.55,35.55,Male,0,No,No,DSL,No,No,No,No,No,Yes,No,1,2019-11-01,31
3522-CDKHF,2017-06-01,No,Month-to-month,Yes,Bank_transfer_(automatic),75.5,2324.7,Female,0,Yes,No,Fiber_optic,Yes,No,No,No,No,No,No,0,2020-02-01,975
1430-SFQSA,2017-09-01,No,One_year,No,Mailed_check,35.6,1072.6,Male,0,No,No,DSL,Yes,No,No,Yes,No,No,No,0,2020-02-01,883
0411-EZJZE,2019-11-01,No,Month-to-month,Yes,Electronic_check,60.25,170.5,Female,0,No,No,DSL,No,No,No,No,Yes,No,Yes,0,2020-02-01,92
7851-WZEKY,2019-09-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,95.15,196.9,Female,0,No,No,Fiber_optic,No,No,No,No,Yes,Yes,Yes,1,2019-11-01,61
8844-TONUD,2018-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Mailed_check,96.65,1162.85,Male,0,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,No,1,2020-01-01,396
8807-ARQET,2016-09-01,No,Month-to-month,Yes,Electronic_check,40.35,1677.85,Female,0,No,No,DSL,No,Yes,No,No,No,Yes,No,0,2020-02-01,1248
8992-CEUEN,2020-01-01,No,Month-to-month,No,Electronic_check,18.85,18.85,Female,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,31
4320-QMLLA,2019-07-01,No,Month-to-month,No,Mailed_check,54.85,370.4,Male,0,No,No,DSL,No,No,No,No,Yes,No,No,0,2020-02-01,215
8777-PVYGU,2015-10-01,No,One_year,Yes,Mailed_check,64.3,3410.6,Female,0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,No,0,2020-02-01,1584
8292-ITGYJ,2016-05-01,No,Two_year,Yes,Bank_transfer_(automatic),24.65,1138.8,Female,0,Yes,Yes,No,No,No,No,No,No,No,Yes,0,2020-02-01,1371
6870-ZWMNX,2014-04-01,No,Two_year,No,Credit_card_(automatic),76.1,5264.25,Male,0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Yes,0,2020-02-01,2132
0621-CXBKL,2015-09-01,No,Two_year,No,Mailed_check,18.7,1005.7,Female,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,1614
5268-DSMNQ,2014-12-01,No,One_year,Yes,Credit_card_(automatic),97.95,5936.55,Female,1,Yes,No,Fiber_optic,No,Yes,Yes,No,Yes,No,Yes,0,2020-02-01,1888
5334-JLAXU,2015-02-01,No,Month-to-month,Yes,Credit_card_(automatic),94.1,5475.9,Female,0,Yes,No,Fiber_optic,Yes,Yes,No,No,No,Yes,Yes,0,2020-02-01,1826
4086-YQSNZ,2019-08-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,80.4,224.05,Female,1,Yes,No,Fiber_optic,No,No,No,No,Yes,No,No,1,2019-11-01,92
6242-MBHPK,2018-03-01,No,Month-to-month,Yes,Electronic_check,95.1,2326.05,Female,1,Yes,No,Fiber_optic,Yes,No,No,No,Yes,Yes,No,0,2020-02-01,702
5868-CZJDR,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Mailed_check,31.35,31.35,Male,0,No,Yes,DSL,No,Yes,No,No,No,No,No,1,2020-01-01,31
9359-UGBTK,2014-07-01,No,One_year,Yes,Bank_transfer_(automatic),72.35,4991.5,Female,0,No,No,DSL,Yes,No,Yes,Yes,No,Yes,No,0,2020-02-01,2041
0135-NMXAP,2018-11-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank_transfer_(automatic),89.75,1052.4,Female,0,No,No,Fiber_optic,No,Yes,No,No,Yes,No,Yes,1,2019-11-01,365
4782-OSFXZ,2014-03-01,No,Two_year,Yes,Bank_transfer_(automatic),82.7,5831.2,Female,1,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,0,2020-02-01,2163
6479-OAUSD,2018-01-01,No,One_year,No,Credit_card_(automatic),19.9,510.8,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,761
7129-ACFOG,2019-09-01,No,Month-to-month,Yes,Electronic_check,53.8,283.95,Female,0,No,No,DSL,Yes,No,No,No,No,No,Yes,0,2020-02-01,153
4189-NAKJS,2017-12-01,No,One_year,Yes,Credit_card_(automatic),51.55,1295.4,Male,0,No,No,DSL,No,No,No,No,No,No,Yes,0,2020-02-01,792
5562-BETPV,2020-01-01,No,One_year,No,Mailed_check,19.65,19.65,Male,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,31
1282-IHQAC,2014-04-01,No,One_year,Yes,Credit_card_(automatic),44.05,3011.65,Male,1,No,No,DSL,No,Yes,Yes,No,Yes,No,No,0,2020-02-01,2132
9127-FHJBZ,2014-02-01,No,Two_year,Yes,Electronic_check,114.0,8093.15,Male,0,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2191
6270-OMFIW,2014-12-01,2019-12-01 00:00:00,One_year,Yes,Electronic_check,94.4,5610.25,Male,0,Yes,No,Fiber_optic,No,Yes,No,No,Yes,Yes,No,1,2019-12-01,1826
1641-RQDAY,2017-06-01,No,Month-to-month,Yes,Electronic_check,100.4,3217.65,Female,1,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Yes,0,2020-02-01,975
0107-WESLM,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic_check,19.85,19.85,Male,0,No,No,No,No,No,No,No,No,No,No,1,2019-10-01,30
6994-ORCWG,2018-12-01,No,One_year,Yes,Mailed_check,54.25,773.2,Female,0,No,No,DSL,No,Yes,No,No,No,No,Yes,0,2020-02-01,427
1346-UFHAX,2019-01-01,No,Month-to-month,Yes,Credit_card_(automatic),80.0,1029.35,Female,0,No,No,Fiber_optic,Yes,No,No,No,No,No,Yes,0,2020-02-01,396
3992-YWPKO,2019-05-01,2019-11-01 00:00:00,Month-to-month,Yes,Credit_card_(automatic),109.9,669.45,Female,0,No,No,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1,2019-11-01,184
2933-XEUJM,2016-04-01,No,Two_year,No,Mailed_check,79.2,3593.8,Female,0,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Yes,0,2020-02-01,1401
0125-LZQXK,2018-07-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic_check,101.35,1553.95,Male,0,No,No,Fiber_optic,No,No,Yes,Yes,Yes,Yes,No,1,2019-10-01,457
5461-QKNTN,2016-07-01,No,Month-to-month,Yes,Electronic_check,94.3,3953.15,Male,1,Yes,No,Fiber_optic,No,Yes,No,Yes,Yes,No,Yes,0,2020-02-01,1310
4835-YSJMR,2016-11-01,No,Two_year,Yes,Bank_transfer_(automatic),49.8,1971.15,Male,0,No,No,DSL,No,No,No,Yes,No,No,No,0,2020-02-01,1187
8399-YNDCH,2018-01-01,2019-10-01 00:00:00,Month-to-month,Yes,Bank_transfer_(automatic),60.05,1236.15,Male,1,No,No,DSL,No,No,Yes,No,Yes,No,No,1,2019-10-01,638
3164-YAXFY,2015-05-01,No,Month-to-month,Yes,Electronic_check,53.75,3196.0,Male,0,No,No,DSL,Yes,No,Yes,No,Yes,Yes,No,0,2020-02-01,1737
0887-WBJVH,2015-09-01,No,One_year,Yes,Electronic_check,93.45,4872.2,Female,0,Yes,No,Fiber_optic,No,No,No,Yes,Yes,Yes,No,0,2020-02-01,1614
4660-IRIBM,2018-08-01,No,Month-to-month,Yes,Mailed_check,87.9,1500.5,Male,0,Yes,Yes,Fiber_optic,Yes,No,Yes,No,Yes,No,No,0,2020-02-01,549
5673-FSSMF,2019-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic_check,60.15,60.15,Female,0,No,No,DSL,No,No,No,No,No,Yes,Yes,1,2019-12-01,30
7670-ZBPOQ,2015-04-01,No,One_year,Yes,Bank_transfer_(automatic),61.05,3478.75,Female,0,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,0,2020-02-01,1767
8089-UZWLX,2014-03-01,No,Two_year,No,Bank_transfer_(automatic),104.05,7413.55,Female,1,No,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Yes,0,2020-02-01,2163
0080-OROZO,2017-03-01,No,One_year,Yes,Electronic_check,99.25,3532.0,Female,0,No,No,Fiber_optic,No,No,Yes,Yes,Yes,Yes,No,0,2020-02-01,1067
3916-NRPAP,2019-11-01,No,Month-to-month,No,Credit_card_(automatic),85.7,256.75,Male,0,No,No,Fiber_optic,No,No,Yes,No,No,Yes,No,0,2020-02-01,92
6807-SIWJI,2016-12-01,No,One_year,Yes,Electronic_check,104.85,3887.25,Male,0,No,No,Fiber_optic,Yes,Yes,No,No,Yes,Yes,Yes,0,2020-02-01,1157
8221-HVAYI,2017-03-01,No,Two_year,Yes,Credit_card_(automatic),69.15,2490.15,Male,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,0,2020-02-01,1067
1579-KLYDT,2019-03-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic_check,90.45,593.45,Male,0,No,No,Fiber_optic,No,No,Yes,No,Yes,No,Yes,1,2019-10-01,214
5232-NXPAY,2016-03-01,No,Two_year,No,Mailed_check,74.45,3510.3,Female,0,No,No,DSL,No,No,Yes,Yes,Yes,Yes,No,0,2020-02-01,1432
8967-SZQAS,2018-12-01,No,Month-to-month,No,Electronic_check,50.45,765.45,Female,0,No,No,DSL,No,Yes,No,No,No,No,No,0,2020-02-01,427
4468-KAZHE,2018-06-01,No,Month-to-month,Yes,Electronic_check,60.0,1259.35,Female,1,Yes,No,DSL,No,Yes,No,No,No,Yes,No,0,2020-02-01,610
0455-ENTCR,2014-08-01,No,Two_year,No,Electronic_check,85.25,5538.35,Male,0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,0,2020-02-01,2010
8944-AILEF,2018-11-01,No,Month-to-month,Yes,Credit_card_(automatic),19.45,340.85,Male,0,Yes,No,No,No,No,No,No,No,No,No,0,2020-02-01,457
5542-NKVRU,2016-08-01,No,Two_year,Yes,Bank_transfer_(automatic),20.75,844.45,Female,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,1279
7126-RBHSD,2018-09-01,No,Month-to-month,No,Electronic_check,78.9,1348.95,Female,0,Yes,No,Fiber_optic,Yes,No,No,No,No,No,Yes,0,2020-02-01,518
5370-IIVVL,2017-01-01,No,One_year,Yes,Credit_card_(automatic),104.5,3778.0,Male,0,No,No,Fiber_optic,No,Yes,No,Yes,Yes,Yes,Yes,0,2020-02-01,1126
6789-HJBWG,2019-02-01,No,Month-to-month,Yes,Electronic_check,49.4,611.65,Female,0,No,No,DSL,No,Yes,No,No,No,No,No,0,2020-02-01,365
3927-NLNRY,2015-07-01,2019-12-01 00:00:00,One_year,Yes,Bank_transfer_(automatic),94.25,4867.95,Male,0,Yes,No,Fiber_optic,No,Yes,No,No,Yes,Yes,No,1,2019-12-01,1614
9087-EYCPR,2015-02-01,No,Two_year,No,Mailed_check,25.0,1505.05,Female,0,No,No,No,No,No,No,No,No,No,Yes,0,2020-02-01,1826
6791-YBNAK,2018-08-01,No,Month-to-month,No,Credit_card_(automatic),25.55,467.85,Male,0,Yes,Yes,DSL,No,No,No,No,No,No,No,0,2020-02-01,549
6358-LYNGM,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,74.9,74.9,Male,0,No,No,Fiber_optic,No,No,No,No,No,No,Yes,1,2020-01-01,31
6077-BDPXA,2019-11-01,No,Month-to-month,Yes,Electronic_check,70.15,194.2,Female,0,No,No,Fiber_optic,No,No,No,No,No,No,No,0,2020-02-01,92
0013-MHZWF,2019-05-01,No,Month-to-month,Yes,Credit_card_(automatic),69.4,571.45,Female,0,No,Yes,DSL,No,No,No,Yes,Yes,Yes,No,0,2020-02-01,276
5494-HECPR,2019-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,80.25,80.25,Female,0,No,No,Fiber_optic,No,No,No,No,Yes,No,No,1,2019-11-01,31
8268-YDIXR,2015-06-01,No,One_year,Yes,Electronic_check,93.15,5253.95,Male,0,Yes,No,Fiber_optic,Yes,Yes,Yes,No,No,No,Yes,0,2020-02-01,1706
9824-BEMCV,2018-06-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,69.0,1149.65,Male,0,Yes,Yes,Fiber_optic,No,No,No,No,No,No,No,1,2019-11-01,518
1373-ORVIZ,2019-01-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic_check,66.35,740.8,Female,0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Yes,1,2019-12-01,334
4291-SHSBH,2019-07-01,No,Month-to-month,Yes,Electronic_check,69.55,521.35,Male,0,No,No,Fiber_optic,No,No,No,No,No,No,No,0,2020-02-01,215
6980-IMXXE,2014-05-01,No,Two_year,No,Bank_transfer_(automatic),20.2,1412.65,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,2102
9866-QEVEE,2018-04-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank_transfer_(automatic),86.0,1532.45,Male,0,No,No,Fiber_optic,No,No,No,No,No,Yes,Yes,1,2019-11-01,579
9897-KXHCM,2019-08-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,80.3,250.05,Female,0,Yes,Yes,Fiber_optic,No,No,No,No,No,Yes,No,1,2019-11-01,92
0040-HALCW,2015-08-01,No,Two_year,No,Credit_card_(automatic),20.4,1090.6,Male,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,1645
0784-GTUUK,2014-12-01,No,One_year,Yes,Credit_card_(automatic),23.75,1446.8,Male,0,Yes,No,No,No,No,No,No,No,No,Yes,0,2020-02-01,1888
7979-CORPM,2017-10-01,2019-10-01 00:00:00,Month-to-month,Yes,Credit_card_(automatic),90.55,2282.55,Male,0,No,No,Fiber_optic,No,Yes,No,No,Yes,No,Yes,1,2019-10-01,730
2294-DMMUS,2014-12-01,No,Month-to-month,Yes,Credit_card_(automatic),70.45,4300.45,Female,0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Yes,0,2020-02-01,1888
0872-JCPIB,2018-09-01,No,Month-to-month,No,Bank_transfer_(automatic),65.75,1111.2,Male,0,No,No,DSL,Yes,No,No,No,No,Yes,Yes,0,2020-02-01,518
3055-MJDSB,2019-05-01,No,Month-to-month,Yes,Mailed_check,24.6,190.1,Male,0,No,No,DSL,No,No,No,No,No,No,No,0,2020-02-01,276
9091-WTUUY,2014-10-01,No,Two_year,No,Mailed_check,69.25,4447.75,Male,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,0,2020-02-01,1949
1618-CFHME,2019-09-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,75.9,143.35,Female,0,No,No,Fiber_optic,No,No,No,No,No,No,Yes,1,2019-11-01,61
3165-HDOEW,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Mailed_check,45.85,45.85,Male,0,Yes,Yes,DSL,No,No,No,No,No,No,No,1,2019-10-01,30
6581-NQCBA,2018-07-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,49.95,810.2,Female,0,Yes,No,DSL,No,No,No,Yes,Yes,Yes,No,1,2019-11-01,488
7115-IRDHS,2014-02-01,No,Two_year,No,Bank_transfer_(automatic),24.65,1830.05,Female,0,Yes,No,No,No,No,No,No,No,No,Yes,0,2020-02-01,2191
8496-DMZUK,2017-08-01,No,One_year,No,Bank_transfer_(automatic),90.4,2820.65,Male,0,No,No,Fiber_optic,Yes,Yes,Yes,No,No,No,Yes,0,2020-02-01,914
2040-VZIKE,2016-01-01,No,Month-to-month,Yes,Mailed_check,100.85,4847.35,Female,0,Yes,No,Fiber_optic,Yes,No,No,No,Yes,Yes,Yes,0,2020-02-01,1492
9068-VPWQQ,2015-01-01,No,Two_year,No,Credit_card_(automatic),75.35,4729.3,Male,0,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Yes,0,2020-02-01,1857
0178-SZBHO,2016-03-01,No,Month-to-month,No,Electronic_check,87.2,4017.45,Male,0,Yes,Yes,Fiber_optic,No,Yes,No,No,Yes,No,Yes,0,2020-02-01,1432
0384-RVBPI,2018-06-01,No,Month-to-month,No,Credit_card_(automatic),64.4,1398.6,Male,0,No,No,DSL,Yes,No,Yes,No,No,Yes,No,0,2020-02-01,610
1689-MRZQR,2017-02-01,2019-12-01 00:00:00,Month-to-month,No,Electronic_check,78.3,2564.3,Male,0,Yes,Yes,Fiber_optic,No,No,No,No,Yes,No,No,1,2019-12-01,1033
1299-AURJA,2014-04-01,No,Two_year,No,Bank_transfer_(automatic),24.7,1685.9,Female,0,Yes,Yes,No,No,No,No,No,No,No,Yes,0,2020-02-01,2132
4525-VZCZG,2015-08-01,No,One_year,Yes,Electronic_check,105.85,5826.65,Male,0,No,Yes,Fiber_optic,Yes,Yes,No,Yes,Yes,Yes,No,0,2020-02-01,1645
1543-LLLFT,2015-01-01,No,One_year,Yes,Mailed_check,98.3,6066.55,Male,1,Yes,No,Fiber_optic,No,Yes,Yes,Yes,Yes,No,Yes,0,2020-02-01,1857
5835-BEQEU,2019-09-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic_check,76.95,228.4,Male,0,No,No,Fiber_optic,No,No,No,No,No,No,Yes,1,2019-12-01,91
2788-CJQAQ,2019-01-01,No,One_year,No,Mailed_check,19.45,270.2,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,396
5565-FILXA,2018-06-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic_check,96.15,1529.2,Female,1,No,No,Fiber_optic,No,No,No,No,Yes,Yes,Yes,1,2019-10-01,487
0319-QZTCO,2019-11-01,No,Month-to-month,Yes,Credit_card_(automatic),58.7,168.6,Female,0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,No,0,2020-02-01,92
2120-SMPEX,2018-01-01,No,Month-to-month,Yes,Mailed_check,20.15,536.35,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,761
0096-FCPUF,2017-08-01,No,Month-to-month,Yes,Mailed_check,64.5,1888.45,Male,0,No,No,DSL,Yes,No,No,No,No,Yes,Yes,0,2020-02-01,914
0668-OGMHD,2018-05-01,No,Month-to-month,No,Electronic_check,28.5,629.35,Female,0,Yes,No,DSL,Yes,No,No,No,No,No,No,0,2020-02-01,641
5552-ZNFSJ,2019-09-01,2019-10-01 00:00:00,Month-to-month,No,Electronic_check,45.3,45.3,Male,0,No,No,DSL,No,No,No,No,No,No,No,1,2019-10-01,30
2223-KAGMX,2018-08-01,2019-11-01 00:00:00,Month-to-month,No,Bank_transfer_(automatic),19.4,289.3,Female,0,No,No,No,No,No,No,No,No,No,No,1,2019-11-01,457
